link,date,summary
https://vtv.vn/kinh-te/nguoi-viet-mua-gan-32000-o-to-moi-trong-thang-3-20240414102457382.htm,14/04/2024,"Trong tháng 3/2024 người Việt đã mua sắm tổng cộng 31.831 xe ô tô các loại, tăng 18.165 xe, tương đương 57,1% so với tháng 2/2024."
https://vtv.vn/kinh-te/thieu-hut-tau-bay-hang-khong-viet-ung-pho-cach-nao-20240414131411238.htm,14/04/2024,"Nhiều giải pháp đang được cơ quan quản lý, các hãng hàng không thực hiện để ứng phó với tình trạng thiếu tàu bay, đáp ứng nhu cầu đi lại của người dân."
https://vtv.vn/kinh-te/cac-ngan-hang-ruc-rich-tang-lai-suat-tiet-kiem-20240414133752057.htm,14/04/2024,"Trong nửa đầu tháng 4, tín hiệu tăng lãi suất huy động đã trở lại tại một số ngân hàng với mức tăng từ 0,1-0,3%/năm."
https://vtv.vn/kinh-te/nhieu-nguoi-lao-dong-se-duoc-tang-luong-2-lan-tu-ngay-1-7-2024-20240414134527173.htm,14/04/2024,Đây có lẽ là tin vui dành cho nhiều người lao động sẽ được tăng lương 2 lần từ 1/7/2024 nếu dự thảo Nghị định về mức lương tối thiểu được thông qua.
https://vtv.vn/kinh-te/gia-vang-trong-nuoc-miet-mai-di-len-20240414135555543.htm,14/04/2024,"Tại thị trường trong nước, tuần qua, giá vàng miếng SJC và vàng nhẫn chỉ ghi nhận một vài nhịp điều chỉnh giảm trên đường tăng ""miệt mài"" từ đầu tuần 8/4."
https://vtv.vn/kinh-te/thi-truong-tien-so-do-lua-20240414141122235.htm,14/04/2024,"Đà sụt giảm của thị trường tiền số xảy ra khi thị trường chứng khoán Mỹ cũng chìm trong sắc đỏ, trong bối cảnh lo ngại gia tăng về xung đột mở rộng ở Trung Đông."
https://vtv.vn/kinh-te/gia-ca-phe-lap-ky-luc-moi-20240414092149386.htm,14/04/2024,"Giá cà phê toàn cầu đang tăng mạnh do thời tiết khô nóng kéo dài tại các nước sản xuất cà phê lớn ở Đông Nam Á, trong đó có Việt Nam."
https://vtv.vn/kinh-te/trung-quoc-dung-dau-the-gioi-ve-xuat-khau-hang-hoa-20240414093749119.htm,14/04/2024,Bất chấp kinh tế thế giới gặp nhiều khó khăn trong quá trình phục hồi song Trung Quốc vẫn duy trì sự ổn định trong trao đổi hàng hóa toàn cầu.
https://vtv.vn/kinh-te/trien-vong-kinh-doanh-tai-viet-nam-duoc-danh-gia-tich-cuc-20240414095613056.htm,14/04/2024,Nhiều hãng truyền thông và các tổ chức quốc tế tuần qua đã có những bài viết và báo cáo đánh giá tích cực về triển vọng kinh doanh tại Việt Nam.
https://vtv.vn/kinh-te/thi-truong-mua-ban-do-cu-truc-tuyen-tai-trung-quoc-soi-dong-20240414121930937.htm,14/04/2024,"Báo chí Trung Quốc tuần qua quan tâm tới việc thay đổi thói quen tiêu dùng của nhiều người Trung Quốc, trong bối cảnh kinh tế giảm tốc và thu nhập tăng trưởng chậm hơn."
https://vtv.vn/kinh-te/gia-vang-the-gioi-co-the-vuot-2600-usd-ounce-20240414091529499.htm,14/04/2024,"Bất ổn địa chính trị, nhu cầu vàng của các ngân hàng trung ương tăng, cũng như hoạt động đầu cơ trên thị trường tiếp tục ảnh hưởng đến giá vàng thế giới."
https://vtv.vn/kinh-te/tieu-thu-dien-tai-tp-ho-chi-minh-dat-muc-ky-luc-20240414110548281.htm,14/04/2024,"Trong 3 tháng đầu năm nay, sản lượng điện tiêu thụ tại TP Hồ Chí Minh đã tăng gần 11%, cao nhất hơn 10 năm qua."
https://vtv.vn/kinh-te/gia-nha-trung-binh-o-viet-nam-cao-gap-gan-24-lan-thu-nhap-20240414105053608.htm,14/04/2024,"Theo một thống kê, giá nhà trung bình tại Việt Nam gấp 24 lần thu nhập trung bình một năm của hộ gia đình."
https://vtv.vn/kinh-te/thu-tuong-chi-dao-xay-dung-nghi-dinh-che-do-tien-luong-moi-20240414091044501.htm,14/04/2024,"Thủ tướng Chính phủ yêu cầu nghiên cứu, đề xuất một số chế độ phụ cấp đặc thù đối với công chức, viên chức, người lao động trong các cơ sở y tế công lập."
https://vtv.vn/kinh-te/kho-khan-cua-rau-cu-viet-nam-tai-thi-truong-phap-20240413174904957.htm,13/04/2024,"Sau thành công bước đầu là đặt chân vào hệ thống đại siêu thị tại Pháp, rau củ quả có xuất xứ châu Á nói chung và Việt nam nói riêng đang có phần chững lại và giảm sút."
https://vtv.vn/kinh-te/uu-tien-ha-tang-giao-thong-giup-thu-hut-dau-tu-lien-vung-20240413174040277.htm,13/04/2024,Hạ tầng giao thông được ưu tiên đầu tư đang giúp tỉnh Điện Biên có thêm lợi thế trong thu hút các dự án đầu tư trong và ngoài nước.
https://vtv.vn/kinh-te/trien-vong-dau-tu-thuy-san-cong-nghe-cao-202404130842144.htm,13/04/2024,Ứng dụng công nghệ cao vào sản xuất và nuôi trồng thủy hải sản đang là hướng đi được kỳ vọng sẽ góp phần phát triển kinh tế biển và bảo vệ môi trường.
https://vtv.vn/kinh-te/thao-go-ngay-vuong-mac-trong-xuat-khau-tinh-dau-que-2024041311450309.htm,13/04/2024,Tổng cục Hải quan đã có văn bản yêu cầu Cục Hải quan các địa phương chỉ đạo hướng dẫn doanh nghiệp để tháo gỡ vướng mắc thông quan đối với mặt hàng tinh dầu quế.
https://vtv.vn/kinh-te/nhieu-giai-phap-vat-lieu-nhe-ben-vung-cho-nganh-xay-dung-20240413120821302.htm,13/04/2024,"Tại Hội nghị Build to Last 2024 diễn ra ngày 11/4 tại TP.Hồ Chí Minh, hơn 400 đại biểu tham dự đã hướng tới một tầm nhìn thực tiễn về xu hướng phát triển xanh hiện nay."
https://vtv.vn/kinh-te/thu-lai-lon-nho-ca-rot-xuat-khau-20240413084252385.htm,13/04/2024,"Trong nhiều năm qua, cây cà rốt đã trở thành sản phẩm nông sản chủ lực của tỉnh Hải Dương."
https://vtv.vn/kinh-te/trung-quoc-chap-nhan-the-ngan-hang-nuoc-ngoai-tai-cac-diem-du-lich-20240413094641152.htm,13/04/2024,Chính sách thanh toán mới này sẽ góp phần cải thiện hình ảnh và tăng khả năng cạnh tranh của Trung Quốc.
https://vtv.vn/kinh-te/dau-tu-vao-khu-cong-nghiep-tp-ho-chi-minh-tang-gap-hon-2-lan-20240413071305937.htm,13/04/2024,"Để thu hút đầu tư, Ban quản lý Các khu chế xuất, khu công nghiệp TP đã tổ chức nhiều hoạt động hỗ trợ, cũng như đẩy mạnh cải cách thủ tục hành chính."
https://vtv.vn/kinh-te/tang-cung-keo-vang-tro-lai-mat-dat-20240413054149164.htm,13/04/2024,"Để tăng cung vàng SJC, nhập thêm bao nhiêu vàng nguyên liệu, sản xuất thêm bao nhiêu vàng miếng là bài toán Ngân hàng Nhà nước cần tính rất kỹ."
https://vtv.vn/kinh-te/lan-gio-moi-cho-thi-truong-chung-khoan-my-20240413061417806.htm,13/04/2024,"""Cơn sốt"" AI đã thúc đẩy đà tăng cho cổ phiếu của Nvidia và các tập đoàn công nghệ nặng ký khác."
https://vtv.vn/kinh-te/nhu-cau-dau-mo-se-tang-manh-trong-mua-he-20240413065151403.htm,13/04/2024,Tổ chức Các nước xuất khẩu dầu mỏ (OPEC) dự báo nhu cầu sử dụng nhiên liệu sẽ tăng mạnh trong những tháng mùa hè này trong bối giá xăng dầu liên tục tăng kể từ đầu năm.
https://vtv.vn/kinh-te/dong-yen-yeu-khien-nhat-ban-dung-truoc-nga-ba-duong-20240413061739679.htm,13/04/2024,Thời điểm tăng lãi suất tiếp theo của Ngân hàng Trung ương Nhật Bản (BoJ) bị ảnh hưởng do sự giảm giá xuống mức thấp nhất trong 34 năm của đồng Yen.
https://vtv.vn/kinh-te/de-xuat-sua-quy-dinh-ve-ty-le-du-tru-bat-buoc-cua-cac-to-chuc-tin-dung-20240413063202161.htm,13/04/2024,Dự thảo bổ sung trường hợp giảm 50% tỷ lệ dự trữ bắt buộc đối với tổ chức tín dụng là bên nhận chuyển giao ngân hàng thương mại được kiểm soát đặc.
https://vtv.vn/kinh-te/viet-nam-ngoi-sao-dang-len-tren-thi-truong-ban-dan-20240413070513173.htm,13/04/2024,Bài viết nhận định đại dịch COVID-19 và các rào cản thương mại của Mỹ đã buộc các nhà sản xuất chất bán dẫn đa dạng hóa sản xuất và Việt Nam trở thành lựa chọn hấp dẫn.
https://vtv.vn/kinh-te/dong-usd-manh-day-euro-xuong-muc-thap-nhat-5-thang-20240412202856938.htm,12/04/2024,Đồng Euro giảm xuống mức thấp nhất kể từ giữa tháng 11/2023 trong phiên 12/4 .
https://vtv.vn/kinh-te/phat-trien-nha-o-gia-phai-chang-20240412201019572.htm,12/04/2024,"Việc phát triển ra khu ngoại ô giúp các chủ đầu tư tiếp cận được nguồn đất giá thấp hơn, từ đó có thể phát triển nhà ở có giá cả phải chăng hơn, do chi phí đất thấp hơn."
https://vtv.vn/kinh-te/wto-du-bao-thuong-mai-toan-cau-se-phuc-hoi-20240412193706228.htm,12/04/2024,"Tổ chức Thương mại Thế giới (WTO) kỳ vọng, thương mại toàn cầu sẽ dần phục hồi trong năm nay, trước khi tăng trưởng vào năm 2025."
https://vtv.vn/kinh-te/tp-ho-chi-minh-cai-cach-the-che-thuc-day-dau-tu-cong-20240412192704169.htm,12/04/2024,"Giải ngân đầu tư công quý I năm nay tại ""đầu tàu kinh tế"" TpP Hồ Chí Minh đã có những cải thiện đáng kể so với cùng kỳ năm 2023."
https://vtv.vn/kinh-te/tang-cuong-cac-giai-phap-quan-ly-thi-truong-vang-20240412191231812.htm,12/04/2024,Văn phòng Chính phủ đã ban hành thông báo số 160 kết luận của Thủ tướng Chính phủ tại cuộc họp về các giải pháp quản lý thị trường vàng trong thời gian tới.
https://vtv.vn/kinh-te/tang-cuong-quan-ly-thi-truong-vang-20240412142046067.htm,12/04/2024,"Thủ tướng Chính phủ yêu cầu đảm bảo thị trường vàng hoạt động “an toàn, ổn định, lành mạnh, công khai, minh bạch, hiệu quả”. Đặt lợi ích chung của quốc gia lên trên hết."
https://vtv.vn/kinh-te/kha-nang-ecb-di-truoc-fed-trong-viec-ha-lai-suat-20240412110611426.htm,12/04/2024,"Dự báo khoảng 75% khả năng việc cắt giảm lãi suất tại Eurozone sẽ bắt đầu vào tháng 6. Tổng mức cắt giảm lãi suất trong cả năm 2024 dự kiến sẽ là 0,75 điểm %."
https://vtv.vn/kinh-te/don-gian-thu-tuc-vay-von-ho-tro-doanh-nghiep-20240412114319961.htm,12/04/2024,"Ngân hàng Nhà nước ban hành quy định chính thức cho phép cho vay bằng phương tiện điện tử. Nhiều công đoạn trong quá trình vay vốn, cũng đã được rút gọn nhờ ứng dụng số."
https://vtv.vn/kinh-te/thi-truong-chung-khoan-bat-dau-chu-ky-tang-truong-moi-20240412121247195.htm,12/04/2024,"Kinh tế vĩ mô hồi phục tích cực, lợi nhuận doanh nghiệp dự báo tăng trưởng ở mức cao khoảng 18% trong năm nay, khiến giới phân tích lạc quan về thị trường chứng khoán."
https://vtv.vn/kinh-te/du-bao-gia-xang-my-tiep-tuc-tang-cao-trong-nam-2024-20240412125855682.htm,12/04/2024,Các nhà đầu tư dự đoán rằng giá xăng tại Mỹ sẽ tiếp tục tăng trong vài tháng tới.
https://vtv.vn/kinh-te/tang-chuyen-bay-dip-nghi-le-30-4-1-5-20240412133313576.htm,12/04/2024,"Dịp nghỉ lễ 30/4, 1/5 dự kiến kéo dài 5 ngày liên tục, Vietnam Airlines sẽ bổ sung thêm hơn 100 chuyến bay nội địa và quốc tế, tương ứng hơn 15.000 chỗ."
https://vtv.vn/kinh-te/giam-phat-thai-tu-su-dung-phan-bon-dung-20240412094636259.htm,12/04/2024,"Hiện tại phát thải carbon từ sản xuất lúa ở Việt Nam ở mức cao, trong đó ảnh hưởng từ sử dụng phân bón và phụ phẩm chiếm khoảng 30%."
https://vtv.vn/kinh-te/gia-vang-mieng-vuot-85-trieu-dong-luong-20240412104218221.htm,12/04/2024,"Sau khi giảm mạnh vào phiên chiều qua, sáng 12/4, giá vàng quay đầu tăng mạnh trở lại."
https://vtv.vn/kinh-te/ngan-hang-nha-nuoc-se-tang-cung-vang-mieng-de-xu-ly-chenh-lech-gia-20240412115330931.htm,12/04/2024,Ngân hàng Nhà nước nhấn mạnh đã chuẩn bị sẵn sàng các phương án can thiệp để bình ổn thị trường vàng.
https://vtv.vn/kinh-te/dau-tu-chung-khoan-2024-luot-song-hay-dai-han-20240411104006274.htm,12/04/2024,Chính sách nới lỏng chính sách tiền tệ của Ngân hàng Nhà nước Việt Nam được xem là động lực dẫn dắt nhà đầu tư trong nước quay trở lại thị trường chứng khoán.
https://vtv.vn/kinh-te/nhung-mang-mau-cua-buc-tranh-kinh-te-quy-i-2024-20240411102820056.htm,12/04/2024,"Mục tiêu tăng trưởng 6 – 6,5% trong năm 2024 vẫn là thách thức lớn, dù kinh tế Việt Nam đã có sự khởi đầu tích cực sau 3 tháng đầu năm."
https://vtv.vn/kinh-te/bao-mat-chung-khoan-dung-de-mat-bo-moi-lo-lam-chuong-20240411101859545.htm,12/04/2024,"Cứ 11 giây trôi qua, thế giới lại ghi nhận một vụ tấn công mạng nhằm vào các tổ chức, doanh nghiệp lớn."
https://vtv.vn/kinh-te/nang-cao-hieu-qua-ket-noi-viec-lam-nho-chuyen-doi-so-20240411201614626.htm,12/04/2024,"Trong hơn 3 tháng đầu năm, tỷ lệ tư vấn, giới thiệu việc làm theo hình thức trực tuyến chiếm tới 50%. Thống kê của Trung tâm dịch vụ việc làm tỉnh Vĩnh Phúc."
https://vtv.vn/kinh-te/giam-thue-gia-tri-gia-tang-giup-doanh-nghiep-phuc-hoi-20240411211302269.htm,12/04/2024,"Việc giảm thuế cùng với các giải pháp thuế, phí, lệ phí khác đã tạo điều kiện rất lớn giúp doanh nghiệp giảm được chi phí sản xuất, tăng lợi nhuận, tăng khả năng kích cầu."
https://vtv.vn/kinh-te/ecb-lan-thu-5-giu-nguyen-lai-suat-20240412042404682.htm,12/04/2024,Tâm điểm chú ý của thị trường châu Âu là cuộc họp chính sách tháng 3 của Ngân hàng trung ương châu Âu ECB.
https://vtv.vn/kinh-te/may-do-chinh-sach-thu-hut-fdi-20240412045211424.htm,12/04/2024,"6,17 tỷ USD là lượng vốn đầu tư trực tiếp nước ngoài đăng ký vào Việt Nam trong quý I, tăng 13,4% so với cùng kỳ năm 2023."
https://vtv.vn/kinh-te/viet-nam-sap-ban-tren-5-trieu-tin-chi-carbon-rung-20240412051444469.htm,12/04/2024,"Việt Nam sẽ chuyển nhượng cho tổ chức LEAF/Emergent 5,15 triệu tín chỉ carbon rừng tại 11 tỉnh vùng Nam Trung Bộ và Tây Nguyên trong giai đoạn 2022-2026."
https://vtv.vn/chinh-tri/thu-tuong-yeu-cau-xu-ly-ngay-chenh-lech-gia-vang-mieng-trong-nuoc-va-the-gioi-20240412060811133.htm,12/04/2024,"Thủ tướng yêu cầu Ngân hàng Nhà nước Việt Nam chủ trì, phối hợp với các cơ quan liên quan xử lý ngay và luôn tình trạng chênh lệch giá vàng miếng trong nước và quốc tế."
https://vtv.vn/kinh-te/cac-ngan-hang-trung-uong-co-huong-di-khac-nhau-ve-chinh-sach-lai-suat-20240510192810068.htm,10/05/2024,"Các ngân hàng trung ương ở châu Âu đang có xu hướng dần ủng hộ việc nới lỏng chính sách tiền tệ, trong khi Fed vẫn thận trọng với việc cắt giảm lãi suất quá sớm."
https://vtv.vn/kinh-te/thuc-thi-hieu-qua-cac-chinh-sach-moi-ve-nha-o-xa-hoi-20240510180652173.htm,10/05/2024,"""Quy định mới về nhà ở xã hội từ chính sách đến thực thi"" là nội dung của tọa đàm do báo Đại biểu Nhân dân tổ chức chiều ngày 10/5."
https://vtv.vn/kinh-te/byd-quyet-vuot-tesla-trong-mang-xe-dien-20240510190521181.htm,10/05/2024,"Nhà sản xuất ô tô BYD (Trung Quốc) đặt mục tiêu vượt Volkswagen, Tesla và Stellantis để trở thành công ty có doanh số bán xe điện (EV) chạy bằng pin lớn nhất châu Âu."
https://vtv.vn/kinh-te/cac-cong-ty-my-dau-dau-khi-dong-usd-manh-len-20240510195230043.htm,10/05/2024,"Đồng USD tăng giá đã trở thành một ""rào cản"" ngoài dự tính đối với các công ty của Mỹ, gây nguy cơ giảm doanh thu và giảm khả năng cạnh tranh của hàng xuất khẩu."
https://vtv.vn/kinh-te/dam-bao-cung-ung-du-than-cho-san-xuat-dien-20240510203641486.htm,10/05/2024,"Với 33 nhà máy nhiệt điện than, đóng góp gần một nửa nguồn cung điện của cả nước, quý I năm nay, tổng sản lượng than cung cấp cho sản xuất điện là hơn 13 triệu tấn."
https://vtv.vn/kinh-te/nong-san-viet-khai-thac-thi-truong-xuat-khau-moi-20240510212313532.htm,10/05/2024,"4 tháng đầu năm, tổng kim ngạch xuất khẩu nông, lâm, thuỷ sản của nước ta đạt hơn 19 tỷ USD, tăng hơn 23% so với cùng kỳ năm 2023."
https://vtv.vn/kinh-te/thao-go-dong-von-cho-san-xuat-xanh-20240510210149369.htm,10/05/2024,"Nhu cầu cấp tín dụng xanh để hỗ trợ cho các dự án sản xuất xanh, bền vững có mức tăng trưởng bình quân hơn 20%/năm."
https://vtv.vn/kinh-te/chuyen-doi-so-chuyen-doi-xanh-giup-doanh-nghiep-phat-trien-ben-vung-20240510165749539.htm,10/05/2024,Gần một nửa CEO trên thế giới không tự tin doanh nghiệp có thể sống sót được trong 10 năm tới nếu tiếp tục con đường hiện nay.
https://vtv.vn/kinh-te/vu-tru-dong-tien-chuong-trinh-bom-tan-ve-tai-chinh-danh-cho-gioi-tre-20240510160504668.htm,10/05/2024,"Vũ Trụ Đồng Tiền chuỗi chương trình đầu tư, tài chính kết hợp giải trí và công nghệ cho giới trẻ Việt Nam hứa hẹn đem đến những thông tin bổ ích và thiết thực."
https://vtv.vn/kinh-te/gia-usd-tang-phien-thu-2-lien-tiep-2024051012115681.htm,10/05/2024,Ngày 10/5 Ngân hàng Nhà nước công bố tỷ giá trung tâm giữa đồng Việt Nam (VND) với đô la Mỹ (USD) tăng 6 đồng ở mức 24.271 đồng.
https://vtv.vn/kinh-te/muc-luong-cong-chuc-thap-nhat-bao-nhieu-khi-thuc-hien-cai-cach-tien-luong-20240510125029498.htm,10/05/2024,Mức lương thấp nhất của khu vực công bằng mức lương thấp nhất bình quân vùng của khu vực doanh nghiệp.
https://vtv.vn/kinh-te/quy-dau-tu-pyn-elite-bi-mao-danh-de-lua-dao-20240510135636944.htm,10/05/2024,"Lực lượng Công an phát hiện tình trạng một số đối tượng lừa đảo đã lập các nhóm chat (Group), giả danh các ""chuyên gia"" của công ty chứng khoán, quỹ để dụ dỗ nhà đầu tư."
https://vtv.vn/kinh-te/nganh-chan-nuoi-kien-nghi-lui-thoi-han-kiem-ke-khi-nha-kinh-20240510141257172.htm,10/05/2024,"Sản xuất chăn nuôi trong nước là lĩnh vực đang gặp nhiều khó khăn, do đó, việc đưa các cơ sở chăn nuôi vào danh mục phải kiểm kê khí nhà kính lúc này là chưa phù hợp."
https://vtv.vn/kinh-te/thi-truong-vang-the-gioi-nhu-cau-tang-cao-gia-vot-len-dinh-20240510121920085.htm,10/05/2024,Giá vàng đã tăng vọt lên các mức cao kỷ lục mới thời gian gần đây trước sự xuất hiện bất ngờ của một nhóm khách hàng. Đó là các nhà đầu tư bán lẻ Trung Quốc.
https://vtv.vn/kinh-te/nhiet-dien-than-dam-bao-nguon-cho-he-thong-20240510115742334.htm,10/05/2024,"Cả năm, dự kiến tổng nhu cầu điện sẽ đạt trên 300 tỷ kWh, trong đó nhiệt điện than sẽ đóng góp hơn 55% sản lượng điện tiêu thụ."
https://vtv.vn/kinh-te/hai-startup-viet-gop-mat-trong-top-10-cac-dn-sang-tao-ben-vung-trong-linh-vuc-thuc-pham-va-do-uong-20240509084535521.htm,10/05/2024,"Alternō và Grac là hai startup Việt Nam lọt Top 10 cùng với các đại diện từ Australia, Trung Quốc, Thái Lan và Philippines."
https://vtv.vn/kinh-te/xuat-khau-khoi-sac-an-tuong-20240509180352583.htm,10/05/2024,"Từ đầu năm đến nay, hoạt động xuất khẩu hàng hoá đạt có nhiều khởi sắc và đạt được những kết quả ấn tượng."
https://vtv.vn/kinh-te/no-luc-cai-cach-chi-so-canh-tranh-cap-tinh-2023-20240510110017848.htm,10/05/2024,"Các địa phương ngày càng chú trọng đến việc giảm thiểu thủ tục hành chính, cải thiện môi trường kinh doanh cho doanh nghiệp theo Nghị quyết 02 của Chính phủ."
https://vtv.vn/kinh-te/xuat-khau-gao-them-co-hoi-xac-lap-ky-luc-moi-20240510090410985.htm,10/05/2024,"Cuối tháng 4, xuất khẩu gạo nước ta đạt hơn 3 triệu tấn và mang về trên 2 tỷ USD, tăng khoảng 40% so với cùng kỳ năm 2023."
https://vtv.vn/kinh-te/my-trien-khai-ke-hoach-vanh-dai-pin-20240510101309407.htm,10/05/2024,"Nhiều nhà máy sản xuất pin xe điện xây dựng dọc theo các bang thuộc phía Đông Nam, hình thành một ""vành đai"" sản xuất pin xe."
https://vtv.vn/kinh-te/vang-mieng-sjc-vuot-90-trieu-dong-luong-20240510094649171.htm,10/05/2024,Giá vàng tăng mạnh trong sáng nay và đạt mức cao nhất từ trước tới nay.
https://vtv.vn/kinh-te/samsung-du-kien-dau-tu-them-1-ty-usd-moi-nam-vao-viet-nam-20240510085449243.htm,10/05/2024,"Theo Tổng Giám đốc phụ trách tài chính của Samsung, tập đoàn này dự kiến đầu tư thêm 1 tỷ USD mỗi năm vào Việt Nam."
https://vtv.vn/kinh-te/tiet-kiem-dien-hanh-dong-nho-thay-doi-lon-20240509171237537.htm,10/05/2024,"Tiết kiệm điện Hành động tuy nhỏ nhưng lại mang đến lợi ích lớn là một giải pháp mang tính dài hạn, cần được thực hiện thường xuyên và liên tục."
https://vtv.vn/kinh-te/chinh-phu-dat-muc-tieu-den-nam-2030-co-it-nhat-10-ty-phu-do-la-20240509212445195.htm,10/05/2024,Chỉnh phủ đặt mục tiêu đến năm 2030 có ít nhất 10 doanh nhân Việt Nam lọt vào danh sách tỉ phú đô la Mỹ thế giới.
https://vtv.vn/kinh-te/hon-350000-ty-dong-du-no-trai-phieu-doanh-nghiep-bat-dong-san-20240510052158125.htm,10/05/2024,Dư nợ trái phiếu doanh nghiệp phát hành riêng lẻ của doanh nghiệp bất động sản đến tháng 3/2024 là 350.876 tỷ đồng.
https://vtv.vn/kinh-te/nganh-duong-sat-tim-co-hoi-hut-khach-20240510051337598.htm,10/05/2024,"Ngành đường sắt tìm cơ hội ""hút"" khách thông qua việc đa dạng hóa các hình thức kinh doanh vận tải kết hợp khai thác dịch vụ du lịch."
https://vtv.vn/kinh-te/nuoc-rut-tien-den-dich-130000-can-nha-o-xa-hoi-20240510050758204.htm,10/05/2024,"Thống kê đến hết quý I/2024, cả nước mới có 13 dự án nhà ở xã hội đã hoàn thành, khởi công xây dựng và được chấp thuận chủ trương đầu tư với quy mô 16.008 căn."
https://vtv.vn/kinh-te/nganh-o-to-the-gioi-doi-mat-voi-mot-nam-day-thu-thach-20240510045242217.htm,10/05/2024,Các nhà sản xuất ô tô trên khắp châu Âu và châu Á đang đối mặt với một năm đầy thử thách khi chi phí gia tăng và nhu cầu về xe điện (EV) suy giảm ảnh hưởng đến lợi nhuận.
https://vtv.vn/kinh-te/siet-chat-quan-ly-thue-thuong-mai-dien-tu-20240509214256947.htm,09/05/2024,"Năm 2023, ngành thuế đã quản lý doanh thu thương mại điện tử lên đến 3,5 triệu tỷ đồng và đã thu về 97.000 tỷ đồng cho ngân sách, tăng 16% so với năm 2022."
https://vtv.vn/kinh-te/buon-lau-hang-gia-dien-bien-phuc-tap-ma-tuy-van-nhuc-nhoi-20240509212708669.htm,09/05/2024,"Trong 4 tháng đầu năm, ngành Hải quan đã bắt giữ và xử lý gần 4.900 vụ việc vi phạm, thu nộp ngân sách 156,7 tỷ đồng."
https://vtv.vn/kinh-te/buc-tranh-nhap-khau-cho-tin-hieu-tich-cuc-202405091832218.htm,09/05/2024,"Sự phục hồi của sản xuất, xuất khẩu khiến nhu cầu nhập khẩu máy móc, nguyên phụ liệu tăng cao kéo theo kim ngạch nhập khẩu từ hầu hết các thị trường chủ lực đều tăng."
https://vtv.vn/kinh-te/nhieu-co-hoi-cho-hang-hoa-viet-nam-tham-nhap-vao-thi-truong-uae-20240509171853965.htm,09/05/2024,"Việt Nam có nhiều mặt hàng thế mạnh xuất khẩu: nông sản, thủy sản, dệt may, phù hợp với nhu cầu của UAE. Thành phố cũng tạo điều kiện cho các nhà đầu tư UAE đến đầu tư."
https://vtv.vn/kinh-te/siet-quan-ly-thue-voi-thu-nhap-tu-nhan-co-tuc-bang-co-phieu-20240509163406642.htm,09/05/2024,"Tổng cục Thuế yêu cầu các cục thuế tăng cường quản lý thuế thu nhập cá nhân đối với thu nhập từ nhận cổ tức bằng cổ phiếu, cổ phiếu thưởng cho cổ đông hiện hữu."
https://vtv.vn/kinh-te/xuat-khau-cua-trung-quoc-phuc-hoi-20240509161948578.htm,09/05/2024,"Xuất khẩu của Trung Quốc trong tháng 4 chạm mức 292 tỷ USD tăng 1,5% so với cùng kỳ năm ngoái, đánh dấu sự phục hồi sau khi giảm tới 7,5% trong tháng trước."
https://vtv.vn/kinh-te/hang-viet-lien-tuc-co-don-hang-xuat-khau-moi-20240509153731546.htm,09/05/2024,"Hội chợ hàng Việt Nam tiêu biểu xuất khẩu do UBND TP. Hồ Chí Minh tổ chức, đang thu hút sự quan tâm lớn của các nhà mua hàng quốc tế."
https://vtv.vn/kinh-te/cuc-hang-khong-gia-ve-may-bay-ha-trong-ngan-han-la-tuong-doi-kho-20240509200643923.htm,09/05/2024,"Giá vé máy bay nội địa tăng cao, còn các hãng hàng không đồng loạt báo lãi trong quý I năm nay."
https://vtv.vn/kinh-te/day-manh-chi-tra-luong-huu-qua-tai-khoan-20240509205517197.htm,09/05/2024,"Từ ngày 1/7 tới đây, Bảo hiểm xã hội Việt Nam sẽ đẩy mạnh việc chi trả lương hưu và các chế độ bảo hiểm xã hội qua tài khoản cho các đối tượng thụ hưởng."
https://vtv.vn/kinh-te/chat-luong-dieu-hanh-kinh-te-cap-tinh-tiep-tuc-cai-thien-20240509210925511.htm,09/05/2024,"Kết quả PCI 2023 cho thấy, chất lượng điều hành kinh tế cấp tỉnh tiếp tục xu hướng cải thiện theo thời gian."
https://vtv.vn/kinh-te/day-nhanh-tien-do-cac-cong-trinh-dien-20240509212419658.htm,09/05/2024,"Dự kiến trong năm 2024, các tỉnh, thành phía Nam sẽ có tổng cộng 34 dựa án điện được khởi công và 24 dự án đưa vào vận hành."
https://vtv.vn/kinh-te/nhung-ly-do-giup-vinfast-vf-3-de-tro-thanh-xe-quoc-dan-moi-20240509175151159.htm,09/05/2024,"VinFast VF 3 được kỳ vọng trở thành “xe quốc dân” mới tại Việt Nam, mang “giấc mơ ô tô” tới gần hơn với người dùng Việt."
https://vtv.vn/kinh-te/vang-mieng-sjc-sat-moc-90-trieu-dong-luong-20240509160730494.htm,09/05/2024,"15h chiều, giá vàng miếng tăng lên mức kỷ lục 89,5 triệu đồng/lượng, cách biệt với quốc tế 18,5 triệu đồng/lượng."
https://vtv.vn/kinh-te/nam-2024-co-lo-thieu-dien-2024050913450468.htm,09/05/2024,"Với những giải pháp linh hoạt và sự chuẩn bị kỹ lưỡng mọi mặt, chắc chắn tình trạng thiếu điện như năm 2023 sẽ không lặp lại trong mùa nắng nóng năm nay."
https://vtv.vn/kinh-te/6-quyen-loi-nguoi-lao-dong-duoc-huong-khi-tang-luong-toi-thieu-vung-tu-1-7-20240509154427786.htm,09/05/2024,"Khi lương tối thiểu tăng, ngoài việc được tăng tiền lương hàng tháng, người lao động sẽ được tăng một số quyền lợi khác."
